Text,Datetime,Location,Hashtags,polarity,subjectivity
nquthu voters accepted food parcels anc vote ifp,17:05:25 11:34:11,South Africa,"['Nquthu', 'ANC', 'IFP']",0.0,0.0
eef outa da plan annoy mps vote president zuma,17:08:04 11:50:39,South Africa,"['EEF', 'OUTA', 'DA', 'Vote', 'President', 'Zuma']",0.0,0.0
opposition parties pushing secretballot vote das sponsored motion confidence president jacob zuma,17:08:04 07:38:42,"Bloemfontein, South Africa","['secretballot', 'DA', 'Zuma']",0.0,0.0
support secretballot vote noconfidence president zuma anc da eff da,17:08:02 18:47:46,South Africa,"['secretballot', 'noconfidence', 'Zuma', 'ANC', 'DA', 'EFF']",0.0,0.0
audacity da demand anc dp vote boss defended zille wc noconfidence vote,17:08:02 18:16:42,South Africa,"['DA', 'Zille', 'noconfidence']",0.0,0.0
anc hurt nquthu byelection defeat ifp,17:05:25 11:46:43,South Africa,"['ANC', 'Nquthu', 'IFP']",0.0,0.0
anc hurt nquthu byelection defeat ifp,17:05:25 11:47:52,South Africa,"['ANC', 'Nquthu', 'IFP']",0.0,0.0
gwala people nquthu saw anc byelections ifp,17:05:25 12:17:37,South Africa,"['Gwala', 'Nquthu', 'ANC', 'byElections', 'IFP']",0.0,0.0
get 6 vote eff share shrink stop celebrating da progress boost,17:01:05 05:12:52,"Umlazi, Kzn , South Africa",['EFF'],0.0,0.0
traitor traded eff votes give white ppl da power,17:01:05 21:15:14,South Africa ,['EFF'],0.0,0.0
icymi eff get metsimaholo byelections click gtgt,17:02:03 06:00:15,South Africa,"['ICYMI', 'EFF', 'Metsimaholo']",0.0,0.0
hermanmashaba thanked eff voting anc motion multiparty government would signal beginning city johannesburg,17:12:01 03:04:58,"Pretoria, South Africa","['HermanMashaba', 'EFF', 'ANC']",0.0,0.0
eff malemawe voting da voting anc would voted devilstm,17:01:23 11:13:38,Midrand,['EFF'],0.0,0.0
eff malema voting da metros says vote anc done practical,17:01:23 11:13:47,"Soweto, South Africa",['EFF'],0.0,0.0
eff malema anc looting public purse like buying votesstm,17:01:23 11:14:30,South africa,['EFF'],0.0,0.0666666666666666
eff malema anc looting public purse like buying votesstm,17:01:23 11:14:30,Midrand,['EFF'],0.0,0.0666666666666666
scary think 25 voters believes eff clowns better lives,17:03:14 18:05:18,South Africa,['eff'],0.0,0.75
rt eff malema didnt vote da jhb tshwane voted anc even cont,17:01:23 11:18:16,"Johannesburg, South Africa",['EFF'],0.0,0.0
eff malema says gunning metsimaholo municipality elections,17:01:23 11:19:56,"Soweto, South Africa",['EFF'],0.0,0.0
eff malema says public protector gupta puppet admits made mistake voting parly,17:01:23 11:21:04,"Johannesburg, South Africa",['EFF'],0.0,0.0666666666666666
eff malema says want da vote coz want govern municipality alone,17:01:23 11:21:24,"Soweto, South Africa",['EFF'],0.0,0.0
rt eff malema says public protector gupta puppet admits made mistake voting parly,17:01:23 11:21:54,"Johannesburg, South Africa",['EFF'],0.0,0.0666666666666666
recall correctly da party vote eff,17:01:23 11:23:22,"Cape Town, South Africa",['EFF'],0.0,0.0
ward 42004010 metsimaholo confirms trend upwards 2025 swing away anc 40 opposition eff scoring big 33 sacp getting 14 vote da 5 squeezed along anc,17:11:30 07:57:13,"Cape Town, South Africa","['Metsimaholo', 'EFF', 'SACP', 'DA']",0.0,0.1
malema anc buys votes want remove money da money threat money without power eff,17:01:23 12:06:21,"Vredefort, South Africa","['Malema', 'ANC', 'EFF']",0.0,0.0
amlive think eff vote mkhwebane seen bed da knew,17:01:25 04:33:20,"Tembisa, South Africa","['AMlive', 'EFF', 'Mkhwebane', 'DA']",0.0,0.0
daled coalition faces biggest test yet parties seek trollips head eff holding deciding vote gtgt dacoalition nmbcouncil portelizabeth politics anc,17:11:30 06:42:06,"Port Elizabeth, South Africa","['DA', 'EFF', 'DACoalition', 'NMBCouncil', 'portelizabeth', 'politics', 'ANC']",0.0,0.0
im expert hence need clarity fighters see people mistake word fighter fight even prospective voters eff,17:01:26 05:02:42,South Africa,['EFF'],0.0,0.0
goes vote eff come 2019 powerperspective,17:01:26 21:11:32,"South Africa,Pretoria","['EFF', 'powerperspective']",0.0,0.0
eff da councillors nmb metro tonight vote keep mayor amlive,17:11:30 06:40:45,South Africa,"['EFF', 'DA', 'AMLive']",0.0,0.0
eff wc lgby elections 11george candidate lassy eff 1feb 2017,17:01:30 13:35:29,"Cape Town, South Africa",['EFF'],0.0,0.0
metsimaholo ward 12 held anc tmoros byelection could see eff sneak power 1st time municipality,17:01:31 10:23:25,"Hillbrow, Johannesburg","['Metsimaholo', 'ANC', 'EFF']",0.0,0.0
metsimaholo initially voting da eff mca understood backing anc,17:01:31 11:18:25,"Hillbrow, Johannesburg","['Metsimaholo', 'DA', 'EFF', 'ANC']",0.0,0.0
smalema situation eff camp metsimaholo ward 12 byelections,17:01:31 15:19:17,"Sasolburg, South Africa",['EFF'],0.0,0.0
eff election promises delivered service delivery city joburg region c roodepoort area,17:01:31 17:45:10,South Africa,['EFF'],0.0,0.0
eff malemawe voting da voting anc would voted devilstm,17:01:23 11:13:38,South africa,['EFF'],0.0,0.0
hermanmashaba thanked eff voting anc motion multiparty government would signal beginning city johannesburg,17:12:01 03:04:58,Midrand,"['HermanMashaba', 'EFF', 'ANC']",0.0,0.0
read eff manifesto 2016 lge 2014 national elections,17:01:10 04:03:32,"Ibhayi, South Africa",['EFF'],0.0,0.0
malema vote da local government elections voting anc eff,17:01:23 11:13:34,South Africa,['EFF'],0.0,0.0
dear eff voter venezuela leader praises annual inflation rate 290 want south africa,17:01:10 19:12:39,"Umlazi, South Africa","['EFF', 'Venezuela', 'inflation']",0.0,0.0
birthday 13th anc limpopo vote number 1 books delivery services anc number last eff,17:01:12 21:42:44,SOWETO,['EFF'],0.0,0.0333333333333333
mpofu birthday 13th anc limpopo vote number 1 books delivery n services anc number last eff,17:01:12 21:52:29,SOWETO,['EFF'],0.0,0.0333333333333333
vote eff 2019,17:12:18 13:31:09,"Sebokeng, South Africa",['EFF'],0.0,0.0
bielections ward 11 george western cape eff touch lets go,17:01:14 19:11:53,South Africa,"['Bi', 'EFF']",0.0,0.0
eff hosting 3rd plenum looking plans year 2019 national elections,17:01:20 11:23:31,South Africa,['EFF'],0.0,0.0
eff watch shivambu lessons 2016 local gov elections mk,17:01:20 11:41:21,South Africa,['EFF'],0.0,0.0
eff malema says theyll participate ward byelections sole aim removing anc,17:01:23 10:23:26,"Johannesburg, South Africa",['EFF'],0.0,0.25
eff malema says contesting elections remove anc power,17:01:23 10:26:58,"Soweto, South Africa",['EFF'],0.0,0.0
radical opposition party eff urges african leaders stop clinging power respect voters gambia africa,17:01:23 10:33:46,South Africa ,"['southafrica', 'EFF', 'African', 'Gambia', 'Africa']",0.0,0.0
press forget smalema eff voted well particulalrly silent matter,17:12:04 11:16:02,South Africa ,['EFF'],0.0,0.1
malema says eff gets voted one walk time grants pay,17:12:03 11:55:40,"Seabe, South Africa",['EFF'],0.0,0.0
eff malema says people claim support palestine vote da friend israel,17:01:23 11:08:01,"Johannesburg, South Africa",['EFF'],0.0,0.0
dont know picture taken voted august 2016 party would use powers influence policies instead scenes like mahube mamelodi getting effsupported da metro,17:12:03 08:44:06,"Tshwane, South Africa","['Mahube', 'Mamelodi', 'EFF']",0.0,0.0
would u vote fillingupfnbstadiumtrapadrive gainwithxtiandela trapadrivegain eskominquiry eff zumaguptaleaks lifeesidimeni,17:12:02 19:32:37,South Africa,"['GainWithXtianDela', 'TrapaDriveGain', 'eskominquiry', 'EFF', 'LifeEsidimeni']",0.0,0.0
weve challenges thats voted anc anc took vote screwed sans forget vote taking elsewhere eff,17:12:02 09:00:52,"Cape Town, South Africa",['EFF'],0.0,0.0
eff voters realise malema con,17:12:01 14:45:32,"Pietermaritzburg, South Africa","['Eff', 'Malema']",0.0,0.0
eff malema didnt vote da jhb tshwane voted anc even devil contested anc would voted,17:01:23 11:13:13,"Johannesburg, South Africa",['EFF'],0.0,0.0
anc hopes eff vote getting rid hermanmashaba,17:12:01 07:27:55,"Vosloorus , South Africa","['ANC', 'EFF', 'HermanMashaba']",0.0,0.0
people jimmy voted da eff representatives parties realized anc involved corruption self enrichment programs therefore made call viva democracy viva,17:12:01 06:18:35,"Cape Town, South Africa","['DA', 'EFF', 'ANC', 'CORRUPTION', 'democracy']",0.0,0.0
people jimmy voted da eff representatives parties realized anc involved corruption self enrichment programs therefore made call viva democracy viva,17:12:01 06:15:39,"Cape Town, South Africa","['DA', 'EFF', 'ANC', 'CORRUPTION', 'democracy']",0.0,0.0
malema even devil contesting anc would done voting da elections eff,17:01:23 11:13:27,"Johannesburg, South Africa",['EFF'],0.0,0.0
todays cartoon bethuel mangena handsoffmashaba handsofftrollip eff anc da noconfidencevote news,17:12:01 04:19:39,South Africa,"['HandsOffMashaba', 'HandsOffTrollip', 'EFF', 'ANC', 'DA', 'noconfidencevote']",0.0,0.0
anything ancpolicy documents released pr exercise elections2019 anc da eff,17:03:13 21:31:59,South Africa,"['ancpolicy', 'Elections2019', 'ANC', 'DA', 'EFF']",0.0,0.0
daso effsc barred ufh elections da eff,17:03:28 04:59:57,"East London, South Africa","['Daso', 'EFFSC', 'DA', 'EFF']",0.0,0.0
eff king makers 2019 national electionsthe enemy must warnedpls retweet believe,17:03:15 07:47:14,"Kwa-Thema, South Africa",['EFF'],0.0,0.0
see voting eff 2019,17:06:09 07:56:35,"Vereeniging, South Africa",['EFF'],0.0,0.0
zumavote eff malema wooooo wooooooo,17:08:08 13:21:46,South Africa,"['zumavote', 'EFF', 'MALEMA']",0.0,0.0
eff malema warns da withdraw votes municipalities da suspend zille premier,17:06:08 11:22:55,"Polokwane, South Africa",['EFF'],0.0,0.0
missed eff parly hau edwards father zumavote,17:08:08 13:15:04,Johannesburg,"['EFF', 'ZumaVote']",0.0,0.0
eff heat hardest interrupt noconfidencevote,17:08:08 13:15:02,South Africa,"['EFF', 'NoConfidenceVote']",0.0,0.0
zumavote lie juju presence eff let,17:08:08 13:14:43,"Pretoria, South Africa","['ZumaVote', 'EFF']",0.0,0.0
tholkuthi eff party trust vote 2019,17:08:08 12:47:46,"SA,Gauteng ,Johannesburg",['EFF'],0.0,0.0
still dont regret voting eff,17:06:08 19:23:55,"Burgersfort, South Africa",['eff'],0.0,0.0
come 2019 vote still belongs eff,17:06:08 19:24:34,"Burgersfort, South Africa",['eff'],0.0,0.0
bwahahahaha da chancegoing populist vote bringing par anceff,17:06:09 06:01:45,"Randburg, South Africa","['anc', 'eff']",0.0,0.0
smalema ends anc vote zuma mic cut carries applause eff benches zumavote,17:08:08 12:36:04,"Cape Town, South Africa","['EFF', 'ZumaVote']",0.0,0.0
smalema ends anc vote zuma mic cut carries applause eff benches zumavote,17:08:08 12:36:04,South Africa,"['EFF', 'ZumaVote']",0.0,0.0
pleasure report members family voting eff 2019,17:06:09 13:10:25,South Africa,['EFF'],0.0,0.0
whats beared eff needs account zumavote motionofnoconfidence secretballot,17:08:08 13:22:40,"Johannesburg, South Africa","['EFF', 'zumavote', 'MotionOfNoConfidence', 'SecretBallot']",0.0,0.0
disgruntled eff supporters say noconfidence zumamustfall zumavote,17:08:08 12:25:13,South Africa,"['EFF', 'NoConfidence', 'ZumaMustFall', 'zumavote']",0.0,0.0
let give guaranteei voting eff 2019effs power diminished anc,17:06:10 07:04:56,South Africa,['EFF'],0.0,0.0
eff eff noconfidence zumavote,17:08:08 12:05:33,South Africa,"['EFF', 'EFF', 'NoConfidence', 'zumavote']",0.0,0.0
eff keep thr word taking votes da vote come 2019 wil campaign eff helenzille,17:06:13 09:18:55,"south Africa, Pretoria","['EFF', 'DA', 'EFF', 'HelenZille']",0.0,0.0
zumavote dont want anyone getting chased hope eff behaves,17:08:08 12:03:10,"Randburg, South Africa","['ZumaVote', 'EFF']",0.0,0.0
naka eff must withdrew vote da pe tshwane n joburg otherwise undermines mission unseat zuma opposition,17:06:13 09:57:14,Cape Town,['EFF'],0.0,0.0
anc dying da self destructing ff parties score come election2019 ifp eff ffp,17:06:13 10:17:15,"Johannesburg, South Africa","['Election2019', 'IFP', 'EFF', 'FFP']",0.0,0.0
eff members arrived union buildings zumavote sm,17:08:08 11:30:49,Midrand,"['EFF', 'ZumaVote']",0.0,0.0
eff julius malema warned party would withdraw votes support da helen zille remains premier,17:06:13 17:22:43,South Africa,"['EFF', 'DA', 'Zille']",0.0,0.0
wantrouemosie eff swaai plakkate rond dat zumamustfall zumavote noconfidence,17:08:08 11:26:29,Johannesburg,"['WantroueMosie', 'EFF', 'ZumaMustFall', 'ZumaVote', 'NoConfidence']",0.0,0.0
eff march get underway midday union buildings zumavote secretballot sm,17:08:08 09:57:33,Midrand,"['EFF', 'ZumaVote', 'SecretBallot']",0.0,0.0
todays issue tata ka duduzani edward zumavote eff malema,17:08:08 13:21:50,"Cape Town, South Africa","['ZumaVote', 'EFF', 'malema']",0.0,0.0
eff malema stresses five stop voting da municipalities fold hands mv,17:06:08 11:20:27,Midrand,['EFF'],0.0,0.0
da said coalition voting eff mavusana,17:06:14 05:25:15,South Africa,"['EFF', 'mavusana']",0.0,0.0
honourable speaker minister international affairs sleeping zumavote eff balekambete,17:08:08 13:47:23,"Johannesburg, South Africa","['Speaker', 'ZumaVote', 'EFF', 'BalekaMbete']",0.0,0.0
zumavote ohh eff ndlozi sing l miss idols,17:08:08 16:31:24,"Centurion, South Africa","['ZumaVote', 'EFF']",0.0,0.0
noconfidencevote eff ibambhe ucwangco olimgumangaliso namhlanje ndinovalo,17:08:08 15:50:11,"Johannesburg, South Africa","['NoConfidenceVote', 'EFF']",0.0,0.0
majority ppl voted eff tlokwe condition hasnt changed,17:06:06 14:28:47,South Africa,"['EFF', 'Tlokwe']",0.0,0.0
malema says vote anc part crime countrys streets occupied safricans nothing eff,17:06:08 10:43:46,"Johannesburg, South Africa",['EFF'],0.0,0.0
hundreds red berets eff waiting patiently results secretballot outside parliament zumavote,17:08:08 14:55:28,"Cape Town, South Africa","['EFF', 'SecretBallot', 'Parliament', 'ZumaVote']",0.0,0.025
eff malema da change attitude white arrogance vote nelson mandela bay,17:06:08 11:10:54,"Johannesburg, South Africa",['EFF'],0.0,0.0
fire zuma eff zumamustgo zumavote zumamustfall zuma parliament noconfidence noconfidencevote firezuma,17:08:08 13:57:47,"Cape Town, South Africa","['EFF', 'zumamustgo', 'zumavote', 'ZumaMustFall', 'Zuma', 'Parliament', 'NoConfidence', 'NoConfidenceVote', 'firezuma']",0.0,0.0
malema says da white arrogance must stop withdraw votes municipalities dont owe da nothingeff,17:06:08 11:11:39,Johannesburg,['EFF'],0.0,0.0
eff da took photo noconfidence zumavote,17:08:08 13:53:59,"Umlazi, South Africa","['EFF', 'DA', 'NoConfidence', 'zumavote']",0.0,0.0
zumavote remove zuma today 2019 vote eff,17:08:08 13:52:56,Soweto,"['ZumaVote', 'EFF']",0.0,0.0
shes shes sleeping eff bagade abaleleyo eff voteofnoconfidence,17:08:08 13:48:24,"Cape Town, South Africa","['EFF', 'voteofnoconfidence']",0.0,0.0
madam president walks eff zumavote,17:08:08 13:46:35,Bloemfontein,"['EFF', 'zumavote']",0.0,0.0
eff malema stresses five stop voting da municipalities fold hands mv,17:06:08 11:20:27,South Africa,['EFF'],0.0,0.0
eff malema fiveto withdrawing votes municipalities remove helen zille,17:06:08 11:16:55,"Johannesburg, South Africa",['EFF'],0.0,0.0
eff applause baleka mbeta takes chair voteofnoconfidence zumavote,17:08:08 13:44:32,South Africa,"['EFF', 'voteofnoconfidence', 'zumavote']",0.0,0.0
eff malema says going vote party loves individual south africa,17:06:08 11:16:58,"Johannesburg, South Africa",['EFF'],0.0,0.4
eff malema warns da withdraw votes municipalities dont suspend helen zille premier western cape,17:06:08 11:17:16,South Africa,['EFF'],0.0,0.0
eff stand start clapping zumavote anc mps look around like,17:08:08 13:41:25,"Umlazi, South Africa","['EFF', 'ZumaVote', 'ANC']",0.0,0.0
would anc say president da eff zumavote noconfidence,17:08:08 13:32:02,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'ZumaVote', 'NoConfidence']",0.0,0.0
enca cut malema presser immediately malema started talking withdrawing party votes municipalities eff,17:06:08 11:18:13,Johannesburg,"['ENCA', 'Malema', 'EFF']",0.0,0.0
julius malema withdraw eff hay guy voteofnoconfidence,17:08:08 13:24:16,"Cape Town, South Africa","['EFF', 'voteofnoconfidence']",0.0,0.0
smalema hero eff noconfidence zumavote,17:08:08 13:24:16,South Africa,"['EFF', 'NoConfidence', 'zumavote']",0.0,0.0
malema stop voting da municipalities wont vote anyone abstain eff,17:06:08 11:18:43,Johannesburg,['EFF'],0.0,0.0
eff malema says eff stops voting da abstain could give da chance,17:06:08 11:19:16,"Johannesburg, South Africa",['EFF'],0.0,0.0
encaheadlines eff says helenzilles apology goal ahead 2019 elections,17:06:14 04:16:19,South Africa,"['eNCAheadlines', 'EFF', 'HelenZille']",0.0,0.0
eff members gathered church square march union buildings support motion noconfidence vote secretballot sm,17:08:08 09:00:31,Midrand,"['EFF', 'NoConfidence', 'SecretBallot']",0.0,0.0
